OBJECTID,ULAND,UREGBEZ,UKREIS,UGEMEINDE,UJAHR,UMONAT,USTUNDE,UWOCHENTAG,UKATEGORIE,UART,UTYP1,ULICHTVERH,IstRad,IstPKW,IstFuss,IstKrad,IstGkfz,IstSonstig,LINREFX,LINREFY,XGCSWGS84,YGCSWGS84,STRZUSTAND
"200249","11","0","12","012","2019","10","13","1","3","5","2","0","0","1","0","0","0","1",792904.96389599994,5832167.76401000097,13.32185482600,52.56056855300,"0"
"200250","11","0","04","004","2019","10","13","1","3","5","5","0","0","1","0","1","0","0",792690.40504200000,5824434.05991000030,13.31189139700,52.49135403000,"0"
"200251","11","0","04","004","2019","10","12","1","3","2","6","0","0","1","0","0","0","0",790518.78279099998,5826502.50623000041,13.28180118900,52.51105794900,"0"
"200252","11","0","08","008","2019","10","11","1","3","6","2","0","0","1","1","0","0","0",800320.91643200000,5816737.26716000028,13.41702270400,52.41821947000,"0"
"200253","11","0","03","003","2019","10","10","1","3","5","3","0","0","1","0","0","0","0",802999.48555099999,5832007.23577999976,13.47016978200,52.55360682200,"0"
"200254","11","0","11","011","2019","10","09","1","3","5","7","0","1","1","0","0","0","0",806299.93691799999,5833899.63647000026,13.52044439700,52.56872079700,"0"
"200255","11","0","02","002","2019","10","07","1","3","6","7","0","0","1","1","0","0","0",800717.15370699996,5827070.23077999987,13.43214213200,52.51062033200,"0"
"200256","11","0","04","004","2019","10","06","1","3","5","7","2","0","1","0","0","0","0",792499.83754300000,5830685.66896999907,13.31458969900,52.54749993900,"0"
"200257","11","0","01","001","2019","10","22","1","3","5","3","2","0","1","0","0","0","0",799767.46935599996,5826564.54002000019,13.41773502000,52.50661030400,"1"
"200258","11","0","03","003","2019","10","22","1","2","3","6","2","1","0","0","0","0","1",798727.58394699998,5833123.73632000014,13.40835536600,52.56597436700,"0"
"200259","11","0","02","002","2019","10","20","1","3","5","3","2","0","1","0","1","0","0",800969.03987099999,5826064.61502000038,13.43493340000,52.50146785000,"1"
"200260","11","0","04","004","2019","10","20","1","3","0","1","2","1","0","0","0","0","0",792637.24999699998,5827412.20801999979,13.31372840100,52.51808076100,"0"
"200261","11","0","04","004","2019","10","16","4","3","5","2","0","0","1","0","1","0","0",791871.99594900000,5824727.72919000033,13.30012887000,52.49442495500,"1"
"200262","11","0","01","001","2019","10","17","3","3","0","1","1","0","1","0","0","0","1",797454.28120299999,5828850.24631000031,13.38579759700,52.52836507400,"1"
"200263","11","0","04","004","2019","10","19","1","3","0","1","2","0","0","0","1","0","0",793388.98734300002,5821926.96795000043,13.31994503900,52.46850382000,"1"
"200264","11","0","11","011","2019","10","19","1","3","0","1","2","0","0","0","1","0","0",803664.44551100000,5827433.48412999976,13.47576913400,52.51224345300,"1"
"200265","11","0","02","002","2019","10","18","1","3","0","2","2","1","1","0","0","0","0",799452.76505199994,5825659.48881999962,13.41229820600,52.49867068600,"1"
"200266","11","0","04","004","2019","10","18","1","3","0","1","1","0","0","0","1","0","0",793118.10928099998,5825589.62827999983,13.31918973600,52.50148379500,"0"
"200267","11","0","07","007","2019","10","13","7","3","2","2","0","0","1","0","0","0","0",797464.86570099997,5820309.02489000093,13.37832866700,52.45179663000,"0"
"200268","11","0","06","006","2019","10","13","7","3","2","2","0","0","1","0","0","0","0",790399.45680499997,5820898.99555000104,13.27516556900,52.46088519000,"0"
"200269","11","0","01","001","2019","10","18","7","3","0","5","1","0","1","0","1","0","0",794869.79038000002,5829770.77880000044,13.34862715200,52.53802105300,"0"
"200270","11","0","02","002","2019","10","15","4","2","6","4","0","0","1","1","0","0","0",803260.85951200000,5826317.79031999968,13.46882392200,52.50246821400,"1"
"200271","11","0","06","006","2019","10","23","7","2","0","1","2","1","0","0","0","0","0",792231.62453000003,5818664.82947999984,13.30010111000,52.43987935100,"0"
"200272","11","0","03","003","2019","10","23","7","2","2","6","2","0","1","0","1","0","0",801950.84950300003,5829754.32950999960,13.45270223200,52.53399647700,"0"
"200273","11","0","01","001","2019","10","15","4","3","6","4","0","0","0","1","1","0","0",798110.81195200002,5828956.11180000007,13.39554177700,52.52895540100,"1"
"200274","11","0","01","001","2019","10","22","7","2","5","2","1","1","1","0","0","0","0",794519.46468400001,5831564.76348000020,13.34506767300,52.55429225800,"0"
"200275","11","0","08","008","2019","10","21","7","3","5","2","2","0","1","0","0","0","1",802396.23529300001,5824048.10611999966,13.45406488200,52.48260483800,"0"
"200276","11","0","04","004","2019","10","22","7","3","5","2","2","0","1","0","0","0","1",791253.32699400000,5829731.04562999960,13.29542201400,52.53960975800,"0"
"200277","11","0","01","001","2019","10","22","7","3","6","2","2","0","1","1","0","0","0",799212.83141800005,5826976.30513999984,13.40995766600,52.51060563900,"0"
"200278","11","0","08","008","2019","10","19","7","3","0","5","2","0","1","0","0","0","1",801249.62799199997,5821577.71202000044,13.43500044000,52.46109577900,"0"
"200279","11","0","01","001","2019","10","18","7","3","1","5","2","0","1","0","0","0","1",793695.26927199995,5832104.06323000044,13.33342331000,52.55957182200,"0"
"200280","11","0","12","012","2019","10","18","7","3","6","2","2","0","0","1","0","0","1",790705.33857200004,5834318.30341999978,13.29138344500,52.58102666900,"0"
"200281","11","0","12","012","2019","10","16","7","2","5","3","0","1","1","0","0","0","0",792374.83109400002,5837801.26828000043,13.31902769300,52.61135522400,"0"
"200282","11","0","08","008","2019","10","15","7","3","5","3","0","0","1","0","0","0","0",802494.69826600002,5817963.47300999891,13.44999840500,52.42801312600,"0"
"200283","11","0","05","005","2019","10","15","7","2","0","6","0","0","1","0","0","0","1",784561.96738399996,5828221.89424000029,13.19573625700,52.52961435500,"0"
"200284","11","0","07","007","2019","10","14","7","3","5","2","0","1","1","0","0","0","0",797595.92208499997,5815555.83021999989,13.37602148600,52.40911747000,"0"
"200285","11","0","07","007","2019","10","14","7","3","5","7","0","0","1","0","1","0","0",794953.82351899997,5825404.05226000026,13.34599093300,52.49883107200,"0"
"200286","11","0","10","010","2019","10","13","7","3","0","6","0","0","1","0","0","0","1",808006.32095400000,5831072.67461000104,13.54291883700,52.54242331600,"0"
"200287","11","0","04","004","2019","10","12","7","3","5","3","0","1","0","0","1","0","0",792731.26331199997,5826591.30190000031,13.31438778600,52.51067115400,"0"
"200288","11","0","10","010","2019","10","12","7","3","5","2","0","0","0","0","0","0","1",811315.92330000002,5829840.50164999906,13.59041003000,52.52950077400,"0"
"200289","11","0","09","009","2019","10","12","7","3","5","3","0","1","1","0","0","0","0",807643.34871699999,5819360.77386999968,13.52677134100,52.43766548600,"0"
"200290","11","0","06","006","2019","10","12","7","3","5","3","0","0","1","0","0","0","0",793420.22491400002,5820913.37232999969,13.31951241900,52.45940048100,"0"
"200291","11","0","11","011","2019","10","11","7","3","5","3","0","1","1","0","0","0","0",806845.35314300004,5826253.12141000107,13.52140745900,52.49988486600,"0"
"200292","11","0","11","011","2019","10","11","7","3","3","6","0","1","0","0","0","0","1",805194.94914499996,5829081.11637999956,13.49976367400,52.52615611200,"0"
"200293","11","0","11","011","2019","10","10","7","3","3","6","0","1","1","0","0","0","0",804223.93171399995,5828690.19768000022,13.48513723200,52.52319515200,"0"
"200294","11","0","03","003","2019","10","10","7","3","5","3","0","0","1","0","0","0","0",801082.31241899997,5833978.24964999966,13.44376683800,52.57233629500,"0"
"200295","11","0","11","011","2019","10","10","7","3","0","3","0","0","1","0","1","0","0",806287.32773000002,5834076.30243999977,13.52042207300,52.57031118800,"0"
"200296","11","0","04","004","2019","10","09","7","3","5","7","0","0","1","0","1","0","0",792077.93556500005,5828393.75274999905,13.30637094300,52.52717992300,"0"
"200297","11","0","08","008","2019","10","01","7","3","5","3","2","0","1","0","1","0","0",800733.33927100000,5825055.91889999993,13.43056083600,52.49255655000,"0"
"200298","11","0","05","005","2019","10","00","7","3","6","4","2","0","1","1","0","0","0",784897.41599999997,5828752.33999999985,13.20112250400,52.53419509500,"0"
"200299","11","0","02","002","2019","10","19","6","3","0","6","2","0","1","0","1","0","0",800872.57034800004,5828502.72585000098,13.43572071600,52.52337440600,"0"
"200300","11","0","01","001","2019","10","10","6","2","6","4","0","1","0","1","0","0","0",797363.83978799998,5827731.61333999969,13.38346814500,52.51838718000,"1"
"200301","11","0","11","011","2019","10","20","6","3","6","4","2","0","1","1","0","0","0",805608.75310800003,5824270.52216999978,13.50142890100,52.48280984400,"1"
"200302","11","0","01","001","2019","10","14","6","3","5","7","0","1","0","0","0","0","1",800348.94185399998,5826766.45007999986,13.42645871100,52.50810030000,"0"
"200303","11","0","05","005","2019","10","13","6","3","5","2","0","0","1","0","0","0","0",784146.50978900003,5827321.06797000021,13.18885853700,52.52175417500,"0"
"200304","11","0","08","008","2019","10","13","6","3","2","6","0","0","1","0","0","0","0",801810.34605099994,5821959.09965999983,13.44357326500,52.46420485100,"0"
"200305","11","0","11","011","2019","10","19","6","2","5","3","2","0","1","0","0","0","1",803258.76494899997,5829611.20798000041,13.47179505700,52.53198759600,"1"
"200306","11","0","01","001","2019","10","10","6","3","0","6","0","1","1","0","0","0","0",795434.82700000005,5829536.09499999974,13.35672529800,52.53561129100,"0"
"200307","11","0","06","006","2019","10","19","6","3","5","3","2","0","1","0","0","0","0",796556.94866300002,5818899.65175000019,13.36375636000,52.43965605200,"1"
"200308","11","0","03","003","2019","10","19","6","3","1","5","2","1","1","0","0","0","0",799316.13223600003,5830073.47319999989,13.41426281700,52.53831037000,"1"
"200309","11","0","02","002","2019","10","17","6","3","5","2","1","1","1","0","0","0","0",801453.55641800002,5826033.27587999962,13.44202133900,52.50091950900,"1"
"200310","11","0","04","004","2019","10","19","6","3","5","2","2","1","1","0","0","0","0",790330.84246900002,5827537.79987000022,13.27994304000,52.52043950400,"1"
"200311","11","0","12","012","2019","10","06","6","3","2","6","1","0","1","0","0","0","0",786047.17767500004,5839154.67234000005,13.22700454700,52.62685648400,"0"
"200312","11","0","02","002","2019","10","12","4","3","0","3","0","1","1","0","0","0","0",802065.39399999997,5827160.95000000019,13.45203056900,52.51068856800,"1"
"200313","11","0","06","006","2019","10","18","6","3","5","3","2","0","1","0","0","0","0",791203.76680099999,5819702.39905000106,13.28592684400,52.44972957800,"1"
"200314","11","0","05","005","2019","10","05","6","3","6","4","2","0","0","1","1","0","0",790045.76697999996,5829151.17332000006,13.27716075000,52.53505526300,"0"
"200315","11","0","02","002","2019","10","17","6","3","5","3","1","1","1","0","0","0","0",799442.51490399998,5825663.70268999971,13.41215145000,52.49871408100,"1"
"200316","11","0","01","001","2019","10","17","6","3","5","7","1","0","1","0","1","0","0",797141.60880000005,5831391.18915999960,13.38347448200,52.55131215300,"0"
"200317","11","0","07","007","2019","10","16","6","3","2","6","0","0","1","0","0","0","0",796603.32957499998,5816059.79564999975,13.36191833200,52.41417379100,"1"
"200318","11","0","06","006","2019","10","16","6","2","5","5","0","0","1","0","0","0","0",790080.02718199999,5815803.58461999986,13.26605496000,52.41537281100,"1"
"200319","11","0","07","007","2019","10","15","6","3","5","2","0","0","1","0","1","0","0",799535.77779099997,5813171.15514000040,13.40232316100,52.38668390800,"0"
"200320","11","0","11","011","2019","10","14","6","3","2","6","0","0","1","0","0","0","0",804293.90307300002,5830770.80719999969,13.48806998900,52.54180370100,"0"
"200321","11","0","01","001","2019","10","14","6","3","0","5","0","0","0","1","0","0","1",793572.24544299999,5828715.81900000013,13.32861913800,52.52926445100,"0"
"200322","11","0","04","004","2019","10","20","6","3","5","7","2","0","1","0","0","0","0",791654.32027200004,5825546.92406000011,13.29764902100,52.50188531400,"1"
"200323","11","0","08","008","2019","10","14","4","3","3","6","0","0","1","0","0","0","1",800910.41808099998,5820896.20019000024,13.42940855600,52.45517401800,"1"
"200324","11","0","04","004","2019","10","15","6","3","2","6","0","0","1","0","0","0","1",790432.58301700000,5829041.63171999995,13.28275190000,52.53386722500,"0"
"200325","11","0","02","002","2019","10","16","5","3","6","6","0","0","0","1","0","0","1",798688.38711999997,5826444.05281000026,13.40177534500,52.50612213300,"1"
"200326","11","0","01","001","2019","10","19","5","3","5","3","2","1","0","0","0","0","0",798154.62009600003,5826611.23802000005,13.39408410400,52.50791269200,"0"
"200327","11","0","08","008","2019","10","23","5","3","2","6","2","0","1","0","0","0","0",800558.60865800001,5823304.92948000040,13.42641616800,52.47695802800,"1"
"200328","11","0","01","001","2019","10","22","5","3","2","6","2","0","1","0","0","0","0",794997.09306400002,5832147.30628999975,13.35260981300,52.55925577200,"1"
"200329","11","0","03","003","2019","10","20","5","3","6","4","2","1","0","1","0","0","0",804207.85999999999,5841108.33299999963,13.49629664400,52.63450102400,"1"
"200330","11","0","07","007","2019","10","20","5","3","6","4","2","0","1","1","0","0","0",794000.29343199998,5821595.30592999980,13.32862599500,52.46520198100,"1"
"200331","11","0","10","010","2019","10","19","5","2","3","6","2","1","1","0","0","0","0",812123.36153700005,5831381.37930999976,13.60372123600,52.54284707900,"1"
"200332","11","0","05","005","2019","10","19","5","2","6","4","2","0","1","1","0","0","0",784745.71686399996,5828819.49500000011,13.19894960300,52.53487648400,"0"
"200333","11","0","01","001","2019","10","17","5","3","5","2","0","0","1","0","0","0","0",798698.78883300000,5827084.17193000019,13.40250256400,52.51185423100,"1"
"200334","11","0","07","007","2019","10","13","4","3","6","7","0","0","0","1","0","1","0",797024.71313900000,5820931.39410999976,13.37242424200,52.45761493000,"1"
"200335","11","0","08","008","2019","10","17","5","3","0","3","0","0","1","0","1","0","0",800379.68149999995,5823330.19206999894,13.42381234300,52.47728290200,"1"
"200336","11","0","11","011","2019","10","14","4","3","3","6","0","1","1","0","0","0","0",806471.05370299995,5824864.90335000027,13.51463376200,52.48765360100,"1"
"200337","11","0","01","001","2019","10","09","5","3","0","1","0","1","0","0","0","0","0",798639.87975099997,5829385.55614000000,13.40370346700,52.53251518600,"1"
"200338","11","0","06","006","2019","10","09","5","3","3","6","0","1","1","0","0","0","0",789508.12950699998,5817489.55444999970,13.25912866700,52.43079111200,"0"
"200339","11","0","07","007","2019","10","08","5","3","2","6","0","0","1","0","0","0","0",796682.08620300004,5820010.68659000099,13.36657846400,52.44954767900,"1"
"200340","11","0","02","002","2019","10","06","5","2","5","3","1","0","1","0","0","0","0",800274.34379399999,5827632.34788000025,13.42614412600,52.51590270200,"1"
"200341","11","0","03","003","2019","10","06","5","3","6","2","2","0","1","1","0","0","0",794929.81119699997,5835422.44460999966,13.35453327200,52.58865095500,"1"
"200342","11","0","03","003","2019","10","13","4","3","5","2","0","1","1","0","0","0","0",803664.23506500002,5832011.89206000045,13.47994857900,52.55327835500,"1"
"200343","11","0","01","001","2019","10","04","5","3","0","1","2","0","0","0","0","0","1",799270.01618899999,5826523.62674000021,13.41039079000,52.50651667300,"1"
